"ID","Player","Team","Position","RkOv","Status","Opponent","Score","Ros","+/-","GP","G","A","SOT","TkW","DPt2","AP","CoSF","AER","CSD"
"*052h5*","Gabriel Martinelli","ARS","M,F","110","KLI","EVE 1<br/>@ARS 5 F","49.4","-","-","1","0","0","1","0","0","19","1","1","0"
"*02oq6*","Luke Shaw","MUN","D,M","308","FA","MUN 0<br/>@CRY 1 F","48.9","-","-","1","0","1","0","0","1","25","3","0","0"
"*02lny*","Ashley Young","AVL","D,M,F","283","FA","AVL 2<br/>@MCI 3 F","48.83","-","-","1","0","0","0","0","0","14","3","1","0"
"*051kg*","Max Aarons","NOR","D,M","158","FA","TOT 5<br/>@NOR 0 F","48.56","-","-","1","0","0","0","2","0","13","1","0","0"
"*02lz9*","Alex Oxlade-Chamberlain","LIV","M,F","328","FA","WOL 1<br/>@LIV 3 F","48.47","-","-","1","0","0","0","1","0","26","1","0","0"
"*059j3*","Brandon Williams","MUN/NOR","D","232","FA","TOT 5<br/>@NOR 0 F","48.07","-","-","1","0","0","0","1","1","34","1","2","0"
"*04civ*","Scott McTominay","MUN","M","128","NIM","MUN 0<br/>@CRY 1 F","48.01","-","-","1","0","0","0","2","1","22","2","1","0"
"*02lkp*","Raheem Sterling","MCI","M,F","23","PMP","AVL 2<br/>@MCI 3 F","47.89","-","-","1","0","0","0","1","0","31","0","0","0"
"*046c5*","Jarrod Bowen","WHU","M,F","12","NIM","WHU 1<br/>@BHA 3 F","47.86","-","-","1","0","0","2","0","1","6","2","2","0"
"*02lkm*","Jonjo Shelvey","NEW","M","297","FA","NEW 2<br/>@BUR 1 F","47.8","-","-","1","0","0","0","0","0","44","0","0","0"
"*04mcg*","Ben Johnson","WHU","D,M","318","FA","WHU 1<br/>@BHA 3 F","47.75","-","-","1","0","0","0","0","0","12","0","3","0"
"*05oyq*","Said Benrahma","WHU","M,F","52","NIM","WHU 1<br/>@BHA 3 F","47.66","-","-","1","0","0","0","1","0","19","0","1","0"
"*05u4m*","Patson Daka","LEI","F","249","FA","SOU 1<br/>@LEI 4 F","47.43","-","-","1","0","0","2","0","0","10","0","0","0"
"*02lnx*","Danny Welbeck","BHA","F","148","RED","WHU 1<br/>@BHA 3 F","47.38","-","-","1","0","0","0","0","0","3","2","2","0"
"*05n05*","Jamie Shackleton","LEE","D,M","386","FA","LEE 2<br/>@BRF 1 F","47.36","-","-","1","0","0","0","1","0","19","1","0","0"
"*05w90*","Maxwel Cornet","BUR","D,M,F","144","FA","NEW 2<br/>@BUR 1 F","46.98","-","-","1","0","0","0","1","0","8","2","0","0"
"*048xg*","Josh Dasilva","BRF","M","482","FA","LEE 2<br/>@BRF 1 F","46.98","-","-","1","0","0","0","0","0","11","2","1","0"
"*05o4b*","Matty Cash","AVL","D,M","39","KLI","AVL 2<br/>@MCI 3 F","46.94","-","-","1","0","0","0","3","1","19","0","1","0"
"*02lni*","Jesse Lingard","MUN","M,F","391","FA","MUN 0<br/>@CRY 1 F","46.88","-","-","1","0","0","0","1","0","16","1","0","0"
"*03bwz*","Harry Winks","TOT","M","344","FA","TOT 5<br/>@NOR 0 F","46.84","-","-","1","0","0","0","0","0","38","0","0","0"
"*05o6h*","Kai Havertz","CHE","M,F","86","PMP","WAT 1<br/>@CHE 2 F","46.79","-","-","1","0","0","0","2","1","23","1","1","0"
"*02opy*","Adam Lallana","BHA","M,F","290","FA","WHU 1<br/>@BHA 3 F","46.78","-","-","1","0","0","0","1","0","24","0","0","0"
"*04u6l*","Andre Gomes","EVE","M","395","FA","EVE 1<br/>@ARS 5 F","46.77","-","-","1","0","0","0","0","0","27","0","1","0"
"*056mf*","Neal Maupay","BHA","F","170","FA","WHU 1<br/>@BHA 3 F","46.71","-","-","1","0","0","0","0","0","18","1","1","0"
"*04mdn*","Anthony Gordon","EVE","M,F","80","ADB","EVE 1<br/>@ARS 5 F","46.4","-","-","1","0","0","0","1","0","13","1","0","0"
"*02m66*","Marcos Alonso","CHE","D,M","112","NOAD","WAT 1<br/>@CHE 2 F","46.31","-","-","1","0","1","0","0","0","3","0","0","0"
"*05n3u*","Joe Gelhardt","LEE","F","316","FA","LEE 2<br/>@BRF 1 F","46.15","-","-","2","0","0","1","1","1","10","3","0","0"
"*03v6s*","Mason Holgate","EVE","D,M","256","FA","EVE 1<br/>@ARS 5 F","45.98","-","-","1","0","0","0","1","0","19","0","0","0"
"*05ojh*","Diego Llorente","LEE","D","156","ADB","LEE 2<br/>@BRF 1 F","45.98","-","-","1","0","0","0","1","0","19","0","0","0"
"*05tr2*","Pontus Jansson","BRF","D","94","KLI","LEE 2<br/>@BRF 1 F","45.82","-","-","1","0","0","0","0","1","21","0","4","0"
"*0414o*","James Maddison","LEI","M,F","16","KLI","SOU 1<br/>@LEI 4 F","45.77","-","-","1","0","0","0","0","0","14","2","0","0"
"*05uns*","Leon Bailey","AVL","M,F","341","FA","AVL 2<br/>@MCI 3 F","45.74","-","-","1","0","0","0","0","0","10","0","2","0"
"*04gs4*","Mathias Antonsen Normann","BHA/NOR","M","266","MOV","TOT 5<br/>@NOR 0 F","45.67","-","-","1","0","0","0","0","0","22","1","0","0"
"*03pie*","Divock Origi","LIV","F","408","FA","WOL 1<br/>@LIV 3 F","45.63","-","-","2","0","0","1","0","0","4","0","1","0"
"*05trd*","Shandon Baptiste","BRF","M","387","FA","LEE 2<br/>@BRF 1 F","45.6","-","-","1","0","0","0","0","0","11","1","1","0"
"*05udk*","Cucho Hernandez","WAT","M,F","250","FA","WAT 1<br/>@CHE 2 F","45.6","-","-","2","0","0","0","0","0","11","1","1","0"
"*05trk*","Saman Ghoddos","BRF","M,F","372","FA","LEE 2<br/>@BRF 1 F","45.53","-","-","1","0","0","0","0","0","0","1","2","0"
"*056iy*","Pedro Neto","WOL","M,F","399","FA","WOL 1<br/>@LIV 3 F","45.44","-","-","2","0","0","0","1","0","7","1","0","0"
"*04e1k*","Solly March","BHA","M","231","FA","WHU 1<br/>@BHA 3 F","45.34","-","-","1","0","0","0","0","0","18","0","1","0"
"*03m5e*","Jonjoe Kenny","EVE","D","426","FA","EVE 1<br/>@ARS 5 F","45.25","-","-","1","0","0","0","0","0","28","0","0","0"
"*03dxq*","Danny Ings","AVL","F","129","FA","AVL 2<br/>@MCI 3 F","45.18","-","-","1","0","0","0","0","0","17","0","1","0"
"*04spp*","Douglas Luiz","AVL","M","141","MOV","AVL 2<br/>@MCI 3 F","45.09","-","-","1","0","0","0","0","0","27","0","0","0"
"*02lp7*","Andros Townsend","EVE","M,F","220","FA","EVE 1<br/>@ARS 5 F","44.97","-","-","1","0","0","0","0","0","9","2","0","0"
"*0520r*","Leandro Trossard","BHA","M,F","42","MOV","WHU 1<br/>@BHA 3 F","44.55","-","-","1","0","0","0","0","0","15","1","0","0"
"*038ze*","Alex Iwobi","EVE","D,M,F","225","NIM","EVE 1<br/>@ARS 5 F","44.39","-","-","1","0","0","0","0","0","14","1","0","0"
"*051ks*","Teemu Pukki","NOR","F","70","KLI","TOT 5<br/>@NOR 0 F","44.38","-","-","1","0","0","0","1","0","9","0","0","0"
"*05trb*","Bryan Mbeumo","BRF","M,F","65","PMP","LEE 2<br/>@BRF 1 F","44.38","-","-","1","0","0","0","0","0","12","0","1","0"
"*05tre*","Vitaly Janelt","BRF","M","137","FA","LEE 2<br/>@BRF 1 F","44.23","-","-","1","0","0","0","0","0","13","1","0","0"
"*02lv9*","James Milner","LIV","D,M","311","FA","WOL 1<br/>@LIV 3 F","43.91","-","-","1","0","0","0","0","0","11","1","0","0"
"*03p9z*","Tyler Roberts","LEE","M,F","347","FA","LEE 2<br/>@BRF 1 F","43.75","-","-","1","0","0","0","0","0","10","1","0","0"
"*05gcn*","Steven Bergwijn","TOT","M,F","339","FA","TOT 5<br/>@NOR 0 F","43.62","-","-","1","0","0","1","0","0","2","0","0","0"
"*03mml*","Dele Alli","TOT/EVE","M","348","FA","EVE 1<br/>@ARS 5 F","43.58","-","-","1","0","0","0","0","0","7","0","1","0"
"*05g2n*","Takumi Minamino","LIV","M,F","410","FA","WOL 1<br/>@LIV 3 F","43.53","-","-","1","0","0","0","0","0","0","2","0","0"
"*04kjd*","Nikola Vlasic","EVE/WHU","M","365","FA","WHU 1<br/>@BHA 3 F","43.43","-","-","1","0","0","0","0","0","8","1","0","0"
"*05nuh*","Robin Koch","LEE","D,M","303","FA","LEE 2<br/>@BRF 1 F","43.11","-","-","1","0","0","0","0","0","6","1","0","0"
"*05u99*","Nuno Tavares","ARS","D","262","FA","EVE 1<br/>@ARS 5 F","42.95","-","-","1","0","0","0","0","0","5","1","0","0"
"*05ocl*","Ollie Watkins","AVL","F","33","MOV","AVL 2<br/>@MCI 3 F","42.85","-","-","1","0","0","0","0","0","13","0","0","0"
"*051lc*","Pablo Fornals","WHU","M,F","87","FA","WHU 1<br/>@BHA 3 F","42.84","-","-","1","0","0","0","1","1","31","0","0","0"
"*05w7s*","Cristiano Ronaldo","MUN","F","25","RED","MUN 0<br/>@CRY 1 F","42.82","-","-","1","0","0","1","0","1","20","1","0","0"
"*05ydk*","Edo Kayembe","WAT","M","350","FA","WAT 1<br/>@CHE 2 F","42.69","-","-","1","0","0","0","0","0","12","0","0","0"
"*04yo6*","Miguel Almiron","NEW","M,F","267","FA","NEW 2<br/>@BUR 1 F","42.64","-","-","1","0","0","0","0","0","3","1","0","0"
"*02m11*","Matt Doherty","TOT","D,M","255","FA","TOT 5<br/>@NOR 0 F","42.62","-","-","1","0","0","0","0","0","1","0","1","0"
"*03dxr*","Ashley Barnes","BUR","F","346","ADB","NEW 2<br/>@BUR 1 F","42.48","-","-","2","0","0","0","0","0","2","1","0","0"
"*04rtp*","Ken Sema","WAT","M,F","405","FA","WAT 1<br/>@CHE 2 F","42.46","-","-","1","0","0","0","0","0","0","0","1","0"
"*05nt6*","Eberechi Eze","CRY","M,F","363","ADB","MUN 0<br/>@CRY 1 F","42.32","-","-","1","0","0","0","0","0","1","1","0","0"
"*05ubg*","Pierre Lees-Melou","NOR","M","227","FA","TOT 5<br/>@NOR 0 F","42.32","-","-","1","0","0","0","0","0","1","1","0","0"
"*05o6w*","Allan","EVE","M","261","SJB","EVE 1<br/>@ARS 5 F","42.3","-","-","1","0","0","0","1","1","19","1","0","0"
"*03ar4*","Adam Armstrong","SOU","F","296","FA","SOU 1<br/>@LEI 4 F","42.16","-","-","1","0","0","0","0","0","0","1","0","0"
"*0436l*","Christian Kabasele","WAT","D","321","FA","WAT 1<br/>@CHE 2 F","42.16","-","-","1","0","0","0","0","0","0","1","0","0"
"*04u41*","Mateo Kovacic","CHE","M","140","FA","WAT 1<br/>@CHE 2 F","42.05","-","-","1","0","0","0","0","0","8","0","0","0"
"*05746*","Emil Krafth","NEW","D","310","NIM","NEW 2<br/>@BUR 1 F","41.98","-","-","1","0","0","0","0","1","20","1","1","0"
"*04mqz*","Lucas Moura","TOT","M,F","99","FA","TOT 5<br/>@NOR 0 F","41.74","-","-","2","0","0","0","0","0","6","0","0","0"
"*03m5c*","Ruben Loftus-Cheek","CHE","M,F","138","NOAD","WAT 1<br/>@CHE 2 F","41.58","-","-","1","0","0","0","0","0","5","0","0","0"
"*05vyj*","Evan Ferguson","BHA","F","511","FA","WHU 1<br/>@BHA 3 F","41.42","-","-","1","0","0","0","0","0","4","0","0","0"
"*02m7x*","Romelu Lukaku","CHE","F","169","NOAD","WAT 1<br/>@CHE 2 F","41.42","-","-","1","0","0","0","0","0","4","0","0","0"
"*05ylj*","Bruno Guimaraes","NEW","M","195","NIM","NEW 2<br/>@BUR 1 F","41.26","-","-","1","0","0","0","0","0","3","0","0","0"
"*05tr9*","Mathias Jensen","BRF","M","292","FA","LEE 2<br/>@BRF 1 F","41.26","-","-","1","0","0","0","0","0","3","0","0","0"
"*03g40*","Kelechi Iheanacho","LEI","F","217","FA","SOU 1<br/>@LEI 4 F","41.1","-","-","1","0","0","0","0","0","2","0","0","0"
"*05o8j*","Marcal","WOL","D,M","314","FA","WOL 1<br/>@LIV 3 F","40.94","-","-","1","0","0","0","0","0","1","0","0","0"
"*05tru*","Przemyslaw Placheta","NOR","M,F","417","FA","TOT 5<br/>@NOR 0 F","40.94","-","-","1","0","0","0","0","0","1","0","0","0"
"*05y6b*","Jonathan Rowe","NOR","F","433","FA","TOT 5<br/>@NOR 0 F","40.94","-","-","1","0","0","0","0","0","1","0","0","0"
"*05ymb*","Tayo Adaramola","CRY","D","535","FA","MUN 0<br/>@CRY 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05u1n*","Derek Agyakwa","WAT","D","536","FA","WAT 1<br/>@CHE 2 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*02y6o*","Nathan Ake","MCI","D","216","FA","AVL 2<br/>@MCI 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05ogg*","Ajibola Alese","WHU","D","538","FA","WHU 1<br/>@BHA 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05os5*","Alex Telles","MUN","D","163","ADB","MUN 0<br/>@CRY 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05ye6*","Will Alves","LEI","F","540","FA","SOU 1<br/>@LEI 4 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*058vf*","Steven Alzate","BHA","M","415","FA","WHU 1<br/>@BHA 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05vyh*","Andy Moran","BHA","M","679","FA","WHU 1<br/>@BHA 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05y5a*","Keenan Appiah-Forson","WHU","M","545","FA","WHU 1<br/>@BHA 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*0522i*","Billy Arce","BHA","M","546","FA","WHU 1<br/>@BHA 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05ogh*","Harrison Ashby","WHU","D","504","FA","WHU 1<br/>@BHA 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05yo0*","Zach Awe","ARS","D","550","FA","EVE 1<br/>@ARS 5 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*02vlk*","Cesar Azpilicueta","CHE","D,M","127","SJB","WAT 1<br/>@CHE 2 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05udj*","Kwadwo Baah","WAT","M","552","FA","WAT 1<br/>@CHE 2 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*0435u*","Eric Bailly","MUN","D","447","FA","MUN 0<br/>@CRY 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05x13*","James Balagizi","LIV","M","554","FA","WOL 1<br/>@LIV 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*0522g*","Tudor Baluta","BHA","D","556","FA","WHU 1<br/>@BHA 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*03ek4*","Patrick Bamford","LEE","F","392","FA","LEE 2<br/>@BRF 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05lfr*","Scott Banks","CRY","F","557","FA","MUN 0<br/>@CRY 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05r4v*","Jamal Baptiste","WHU","D","558","FA","WHU 1<br/>@BHA 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*02m5c*","Phil Bardsley","BUR","D","559","FA","NEW 2<br/>@BUR 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*02lpf*","Ross Barkley","CHE","M","409","FA","WAT 1<br/>@CHE 2 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*04abn*","Harvey Barnes","LEI","M,F","47","ADB","SOU 1<br/>@LEI 4 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05lus*","Lewis Bate","CHE/LEE","M","472","FA","LEE 2<br/>@BRF 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05tr4*","Mads Bech Sorensen","BRF","D","396","FA","LEE 2<br/>@BRF 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05uhi*","Owen Beck","LIV","D","560","FA","WOL 1<br/>@LIV 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05uwe*","J'Neil Bennett","TOT","F","563","FA","TOT 5<br/>@NOR 0 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*02w6v*","Christian Benteke","CRY","F","224","FA","MUN 0<br/>@CRY 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*02m79*","Ryan Bertrand","LEI","D","451","FA","SOU 1<br/>@LEI 4 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05yez*","Mika Biereth","ARS","F","566","FA","EVE 1<br/>@ARS 5 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05xtt*","Harvey Blair","LIV","F","567","FA","WOL 1<br/>@LIV 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05ye7*","Oscar Bobb","MCI","M","569","FA","AVL 2<br/>@MCI 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05r4h*","Lamare Bogarde","AVL","M","570","FA","AVL 2<br/>@MCI 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*04qr0*","Willy Boly","WOL","D","329","NOAD","WOL 1<br/>@LIV 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05uhj*","Conor Bradley","LIV","M","572","FA","WOL 1<br/>@LIV 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05l27*","Jarrad Branthwaite","EVE","D","440","FA","EVE 1<br/>@ARS 5 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05ye5*","Sammy Braybrooke","LEI","M","573","FA","SOU 1<br/>@LEI 4 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05y63*","Lewis Brunt","LEI","M","483","FA","SOU 1<br/>@LEI 4 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05raa*","Hugo Bueno","WOL","D","574","FA","WOL 1<br/>@LIV 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*03ysd*","Sam Byram","NOR","D","326","FA","TOT 5<br/>@NOR 0 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05rb8*","Moises Caicedo","BHA","M","360","FA","WHU 1<br/>@BHA 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05a6j*","Chem Campbell","WOL","F","489","FA","WOL 1<br/>@LIV 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05o4c*","Timothy Castagne","LEI","D,M","185","KLI","SOU 1<br/>@LEI 4 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05os6*","Edinson Cavani","MUN","F","359","FA","MUN 0<br/>@CRY 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05udv*","Kallum Cesay","TOT","D,M","579","FA","TOT 5<br/>@NOR 0 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*04mup*","Trevoh Chalobah","CHE","D,M","98","BAR","WAT 1<br/>@CHE 2 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05r39*","Kgaogelo Chauke","SOU","M","581","FA","SOU 1<br/>@LEI 4 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05xsd*","Daniel Chesters","WHU","M","521","FA","WHU 1<br/>@BHA 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*03v6t*","Ben Chilwell","CHE","D,M","331","FA","WAT 1<br/>@CHE 2 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05ygj*","Chiquinho","WOL","F","384","FA","WOL 1<br/>@LIV 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*04lax*","Hamza Choudhury","LEI","D,M","430","FA","SOU 1<br/>@LEI 4 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05r43*","Benjamin Chrisene","AVL","M","522","FA","AVL 2<br/>@MCI 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05re5*","Carney Chukwuemeka","AVL","M","411","FA","AVL 2<br/>@MCI 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05uho*","CJ Egan-Riley","MCI","D","501","FA","AVL 2<br/>@MCI 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*02llz*","Ciaran Clark","NEW","D","385","FA","NEW 2<br/>@BUR 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05244*","Jack Clarke","TOT","F","583","FA","TOT 5<br/>@NOR 0 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05mzx*","Liam Cooper","LEE","D","191","BAR","LEE 2<br/>@BRF 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05opk*","Vladimir Coufal","WHU","D,M","202","FA","WHU 1<br/>@BHA 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05uwc*","Matthew Craig","TOT","M","588","FA","TOT 5<br/>@NOR 0 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05uwd*","Michael Craig","TOT","M","589","FA","TOT 5<br/>@NOR 0 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05ogl*","Charlie Cresswell","LEE","D","456","FA","LEE 2<br/>@BRF 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*052k1*","Luke Cundle","WOL","M","455","FA","WOL 1<br/>@LIV 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*040ah*","Tom Davies","EVE","M","431","FA","EVE 1<br/>@ARS 5 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05zd7*","Lucas De Bolle","NEW","M","593","FA","NEW 2<br/>@BUR 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05oig*","Liam Delap","MCI","F","507","FA","AVL 2<br/>@MCI 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*02lm3*","Fabian Delph","EVE","M","398","FA","EVE 1<br/>@ARS 5 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05oh1*","Lars Dendoncker","BHA","D,M","594","FA","WHU 1<br/>@BHA 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05os3*","Ibrahima Diallo","SOU","M","315","FA","SOU 1<br/>@LEI 4 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*04qfz*","Diogo Dalot","MUN","D","200","RED","MUN 0<br/>@CRY 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*04qr8*","Diogo Jota","LIV","F","17","ADB","WOL 1<br/>@LIV 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*04qos*","Issa Diop","WHU","D","333","FA","WHU 1<br/>@BHA 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05aly*","Elijah Dixon-Bonner","LIV","M","600","FA","WOL 1<br/>@LIV 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*0522r*","Moussa Djenepo","SOU","M","443","FA","SOU 1<br/>@LEI 4 F","40.78","-","-","1","0","0","0","0","0","0","0","0","0"
"*05uog*","Lewis Dobbin","EVE","F","524","FA","EVE 1<br/>@ARS 5 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05ux0*","Owen Dodgson","BUR","D","601","FA","NEW 2<br/>@BUR 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*03yu2*","Abdoulaye Doucoure","EVE","M","114","NIM","EVE 1<br/>@ARS 5 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*03m5h*","Kieran Dowell","NOR","M,F","369","FA","TOT 5<br/>@NOR 0 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*032f5*","Paul Dummett","NEW","D","462","FA","NEW 2<br/>@BUR 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*04e1c*","Lewis Dunk","BHA","D","154","NIM","WHU 1<br/>@BHA 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05w9q*","Odsonne Edouard","CRY","M,F","162","FA","MUN 0<br/>@CRY 1 F","40.78","-","-","1","0","0","0","0","0","0","0","0","0"
"*05uhw*","Samuel Edozie","MCI","F","603","FA","AVL 2<br/>@MCI 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05yf8*","Pierre Ekwah","WHU","D","604","FA","WHU 1<br/>@BHA 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*0522t*","Anwar El Ghazi","AVL/EVE","M","407","FA","EVE 1<br/>@ARS 5 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*04xjr*","Harvey Elliott","LIV","M","421","FA","WOL 1<br/>@LIV 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*037wp*","Christian Eriksen","TOT/BRF","M","299","BAR","LEE 2<br/>@BRF 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05u95*","Peter Etebo","WAT","M","444","FA","WAT 1<br/>@CHE 2 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*02ln2*","Jonny Evans","LEI","D","251","MOV","SOU 1<br/>@LEI 4 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05y56*","Oliver Ewing","LEI","M","606","FA","SOU 1<br/>@LEI 4 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05o8k*","Fabio Silva","WOL","F","404","FA","WOL 1<br/>@LIV 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05h02*","Malachi Fagan-Walcott","TOT","D","607","FA","TOT 5<br/>@NOR 0 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05yc5*","Josh Feeney","AVL","M","608","FA","AVL 2<br/>@MCI 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*04mf8*","Nathan Ferguson","CRY","D","517","FA","MUN 0<br/>@CRY 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*03jab*","Federico Fernandez","NEW","D","420","FA","NEW 2<br/>@BUR 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*03278*","Fernandinho","MCI","D,M","272","FA","AVL 2<br/>@MCI 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*0452s*","Ashley Fletcher","WAT","F","481","FA","WAT 1<br/>@CHE 2 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05opl*","Wesley Fofana","LEI","D","355","NIM","SOU 1<br/>@LEI 4 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05ye9*","Shaqai Forde","WAT","M","611","FA","WAT 1<br/>@CHE 2 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05trc*","Tariqe Fosu-Henry","BRF","M","485","FA","LEE 2<br/>@BRF 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05yf1*","Melkamu Frauendorf","LIV","M","612","FA","WOL 1<br/>@LIV 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*05vyf*","James Furlong","BHA","D","613","FA","WHU 1<br/>@BHA 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*045c8*","Gabriel Jesus","MCI","F","37","MOV","AVL 2<br/>@MCI 3 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*0329o*","Dwight Gayle","NEW","F","525","FA","NEW 2<br/>@BUR 1 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
"*056iu*","Jean-Philippe Gbamin","EVE","M","473","FA","EVE 1<br/>@ARS 5 F","40.78","-","-","0","0","0","0","0","0","0","0","0","0"
