"ID","Player","Team","Position","RkOv","Status","Opponent","Score","Ros","+/-","GP","G","KP","SOT","TkW","DPt2","AP","CoSF","AER","CSD"
"*04io4*","Richarlison","TOT","M,F","93","FA","@WOL Sat 4:00PM","50.68","76%","-1%","1","0","1","0","0","0","3","1","2","0"
"*06mn8*","Rodrigo Gomes","WOL","D,M,F","291","FA","TOT Sat 4:00PM","50.68","2%","0%","1","0","0","0","0","0","20","1","1","0"
"*06y9m*","Maxim De Cuyper","BHA","D,M","208","FA","","50.66","27%","0%","1","0","0","1","0","0","16","0","1","0"
"*04lnu*","Lukas Nmecha","LEE","F","217","FA","","50.66","9%","-1%","1","0","0","1","0","0","2","0","3","0"
"*035n1*","Bertrand Traore","SUN","M,F","352","FA","NOT 5<br/>@SUN 0 F","50.59","1%","0%","1","0","0","0","0","0","11","3","0","0"
"*06v0t*","Wilson Isidor","SUN","F","269","FA","NOT 5<br/>@SUN 0 F","50.46","11%","0%","1","0","0","0","1","0","5","1","1","0"
"*052cd*","Mason Mount","MUN","M,F","271","FA","BRF Mon 9:00PM","50.21","11%","0%","1","0","0","1","1","0","7","0","0","0"
"*0328q*","Tom Cairney","FUL","M","362","FA","AVL 0<br/>@FUL 1","50.06","1%","0%","1","0","0","0","1","0","18","0","0","0"
"*05t6z*","Tim Iroegbunam","EVE","M","331","FA","@WHU Sat 4:00PM","50.06","1%","0%","1","0","0","0","2","0","4","0","0","0"
"*0687c*","Carlos Alcaraz","EVE","M","363","FA","@WHU Sat 4:00PM","50.01","24%","0%","1","0","0","0","0","0","17","1","1","0"
"*04qfm*","Ryan Sessegnon","FUL","D,M","168","FA","AVL 0<br/>@FUL 1","50.01","30%","+6%","1","0","0","0","1","0","10","1","0","0"
"*05ocl*","Ollie Watkins","AVL","F","34","NIM","AVL 0<br/>@FUL 1","50.01","99%","+1%","1","0","0","0","0","0","10","1","2","0"
"*04spw*","James Garner","EVE","D,M","35","ACB","@WHU Sat 4:00PM","49.89","84%","0%","1","0","0","0","1","1","25","2","0","0"
"*06v07*","Rayan Cherki","MCI","M","49","LHO","","49.56","100%","0%","1","0","1","0","0","0","12","1","0","0"
"*04u41*","Mateo Kovacic","MCI","M","461","FA","","49.56","1%","0%","1","0","0","0","0","0","22","1","0","0"
"*05rb8*","Moises Caicedo","CHE","D,M","148","LHO","","49.34","90%","-1%","1","0","0","0","0","0","21","1","0","0"
"*06p4k*","Matthijs de Ligt","MUN","D","244","FA","BRF Mon 9:00PM","49.34","26%","-1%","1","0","0","0","0","0","14","1","1","0"
"*06uzo*","Zian Flemming","BUR","M,F","124","W_W","","49.34","53%","0%","1","0","0","0","0","0","7","1","2","0"
"*06dwm*","Jacob Bruun Larsen","BUR","M,F","358","FA","","49.09","2%","0%","1","0","0","1","0","0","9","0","1","0"
"*068a0*","Andrey Santos","CHE","M","306","FA","","48.94","3%","-1%","1","0","0","0","1","0","6","0","1","0"
"*04ge9*","Eddie Nketiah","CRY","F","370","FA","@LIV Sat 4:00PM","48.89","3%","0%","1","0","1","0","0","0","2","1","1","0"
"*061ve*","Ryan Christie","BOU","M","240","NOAD","","48.79","32%","0%","1","1","0","1","0","1","3","0","0","0"
"*06pe1*","Mateus Goncalo Espanha Fernandes","WHU","M,F","64","KLI","EVE Sat 4:00PM","48.72","75%","0%","1","0","0","0","1","0","12","0","0","0"
"*0327r*","Michael Keane","EVE","D","101","BAR","@WHU Sat 4:00PM","48.72","71%","+5%","1","0","0","0","0","0","26","0","0","0"
"*0646f*","Alexander Isak","LIV","F","382","FA","CRY Sat 4:00PM","48.64","94%","+1%","1","0","0","1","0","0","7","0","1","0"
"*06clz*","Malo Gusto","CHE","D,M","132","FA","","48.57","59%","-1%","1","0","2","0","1","3","38","0","0","0"
"*051k3*","Jacob Ramsey","NEW","M","294","FA","@ARS Sat 6:30PM","48.49","13%","-3%","1","0","1","0","0","0","15","0","0","0"
"*0522h*","Alexis Mac Allister","LIV","M","153","LHO","CRY Sat 4:00PM","48.42","82%","-5%","1","0","0","1","0","0","13","0","0","0"
"*03zsq*","Kyle Walker-Peters","WHU","D,M","218","SJB","EVE Sat 4:00PM","48.27","14%","+9%","1","0","0","0","0","0","10","0","2","0"
"*04yjx*","Ki-Jana Hoever","WOL","D,M","386","FA","TOT Sat 4:00PM","48.2","1%","0%","1","0","0","1","0","0","12","0","0","0"
"*04hk9*","Mikel Merino","ARS","M,F","212","FA","NEW Sat 6:30PM","48.05","20%","0%","1","0","0","0","1","0","9","0","0","0"
"*070g8*","Nicolo Savona","NOT","D","300","FA","NOT 5<br/>@SUN 0 F","48.05","1%","0%","1","0","0","0","1","0","9","0","0","0"
"*06uzy*","Ao Tanaka","LEE","M","281","FA","","48.05","21%","+1%","1","0","1","0","0","0","13","0","0","0"
"*070bg*","Jackson Tchatchoua","WOL","D,M","283","FA","TOT Sat 4:00PM","47.82","6%","-2%","1","0","1","0","0","0","5","0","1","0"
"*04abn*","Harvey Barnes","NEW","M,F","175","FA","@ARS Sat 6:30PM","47.7","68%","-2%","1","0","0","1","0","0","2","1","0","0"
"*070f9*","Yeremy Pino","CRY","M,F","134","MOV","@LIV Sat 4:00PM","47.47","34%","+2%","1","0","1","0","1","1","12","1","0","0"
"*06mn7*","Lucas Bergvall","TOT","M","345","FA","@WOL Sat 4:00PM","47.37","8%","0%","1","0","0","0","1","0","6","0","0","0"
"*04ml6*","Konstantinos Mavropanos","WHU","D","114","RED","EVE Sat 4:00PM","47.37","63%","+26%","1","0","0","0","0","0","13","0","1","0"
"*061vk*","Jaidon Anthony","BUR","M,F","47","RED","","47.37","88%","-1%","1","0","0","0","0","1","13","3","1","0"
"*06v05*","Jeremie Frimpong","LIV","D,M","292","FA","CRY Sat 4:00PM","47.32","90%","-1%","1","0","1","0","0","0","2","1","0","0"
"*070hi*","Merlin Rohl","EVE","M","389","FA","@WHU Sat 4:00PM","47.32","0%","0%","1","0","0","0","0","0","5","1","1","0"
"*02lpf*","Ross Barkley","AVL","M","293","RED","AVL 0<br/>@FUL 1","47.15","12%","-5%","1","0","0","0","1","0","5","0","0","0"
"*06rm8*","Mathys Tel","TOT","M,F","204","NOAD","@WOL Sat 4:00PM","47.15","49%","-1%","1","0","0","0","1","0","5","0","0","0"
"*05t6y*","Hannibal Mejbri","BUR","M","296","FA","","47.07","3%","0%","1","0","0","0","3","1","0","0","0","0"
"*062p3*","Keane Lewis-Potter","BRF","D,M,F","191","FA","@MUN Mon 9:00PM","46.93","37%","+14%","1","0","1","0","0","0","1","0","1","0"
"*06ymu*","El Hadji Malick Diouf","WHU","D,M","181","RED","EVE Sat 4:00PM","46.88","69%","+2%","1","0","0","0","0","0","10","1","0","0"
"*06mnm*","Marc Guiu","CHE","F","447","FA","","46.88","3%","0%","1","0","0","0","0","0","3","1","1","0"
"*061vb*","James Hill","BOU","D","144","BAR","","46.65","71%","0%","1","0","0","0","0","0","2","1","1","0"
"*05os8*","Joachim Andersen","FUL","D","138","NIM","AVL 0<br/>@FUL 1","46.48","51%","+4%","1","0","0","0","0","0","16","0","0","0"
"*070hd*","Tolu Arokodare","WOL","F","179","FA","TOT Sat 4:00PM","46.48","7%","-1%","1","0","0","0","0","0","2","0","2","0"
"*06ybp*","Thierno Barry","EVE","F","174","FA","@WHU Sat 4:00PM","46.48","44%","+6%","1","0","0","0","0","0","2","0","2","0"
"*043qy*","Lewis Cook","BOU","D,M","366","FA","","46.48","12%","0%","1","0","0","0","1","0","2","0","0","0"
"*070ho*","Lutsharel Geertruida","SUN","D,M","270","FA","NOT 5<br/>@SUN 0 F","46.48","1%","0%","1","0","0","0","1","0","2","0","0","0"
"*066nn*","Ben Doak","BOU","F","457","FA","","46.43","1%","0%","1","0","0","0","0","0","1","1","1","0"
"*06jh3*","Joshua King","FUL","M","278","FA","AVL 0<br/>@FUL 1","46.43","6%","-5%","1","0","0","0","0","0","8","1","0","0"
"*06xzd*","Charalampos Kostoulas","BHA","F","348","FA","","46.43","3%","0%","1","0","0","0","0","0","1","1","1","0"
"*04sat*","Emile Smith Rowe","FUL","M,F","184","FA","AVL 0<br/>@FUL 1","46.25","33%","+5%","1","0","0","0","0","0","15","0","0","0"
"*06zbz*","Hugo Ekitike","LIV","F","51","FA","CRY Sat 4:00PM","46.2","55%","-40%","1","0","0","0","0","0","7","1","0","0"
"*06v12*","Fer Lopez","WOL","F","433","FA","TOT Sat 4:00PM","46.03","4%","0%","1","0","0","0","0","0","7","0","1","0"
"*02m5b*","Chris Wood","NOT","F","342","FA","NOT 5<br/>@SUN 0 F","46.03","63%","+9%","1","0","0","0","1","0","0","0","0","0"
"*04qos*","Issa Diop","FUL","D","388","FA","AVL 0<br/>@FUL 1","45.81","0%","0%","1","0","0","0","0","0","13","0","0","0"
"*03u2b*","Adama Traore","WHU","M,F","413","FA","EVE Sat 4:00PM","45.31","9%","-1%","1","0","0","0","0","0","3","1","0","0"
"*06xzc*","Stefanos Tzimas","BHA","F","424","FA","","45.31","1%","0%","1","0","0","0","0","0","3","1","0","0"
"*0554g*","Calvin Bassey","FUL","D","150","W_W","AVL 0<br/>@FUL 1","45.13","13%","+2%","1","0","0","0","0","0","10","0","0","0"
"*06y9o*","Igor Jesus Maciel da Cruz","NOT","F","94","W_W","NOT 5<br/>@SUN 0 F","45.13","48%","+13%","1","0","0","0","0","0","10","0","0","0"
"*04ge7*","Donyell Malen","AVL","M,F","314","FA","AVL 0<br/>@FUL 1","45.13","13%","0%","1","0","0","0","0","0","3","0","1","0"
"*06uyd*","Diego Coppola","BHA","D","434","FA","","44.91","0%","0%","1","0","0","0","0","0","2","0","1","0"
"*062x7*","Rico Lewis","MCI","D,M","371","FA","","44.91","6%","0%","1","0","0","0","0","0","9","0","0","0"
"*06ybq*","Chemsdine Talbi","SUN","M,F","263","FA","NOT 5<br/>@SUN 0 F","44.86","6%","-1%","1","0","0","0","0","0","1","1","0","0"
"*070ci*","Amine Adli","BOU","M,F","203","FA","","44.69","13%","-3%","1","0","0","0","0","0","1","0","1","0"
"*06y9n*","Jamie Gittens","CHE","M,F","377","FA","","44.69","24%","0%","1","0","0","0","0","0","8","0","0","0"
"*061ya*","Brennan Johnson","CRY","M,F","322","FA","@LIV Sat 4:00PM","44.69","42%","-1%","1","0","0","0","0","0","1","0","1","0"
"*03dyx*","Josh Laurent","BUR","D,M","301","FA","","44.69","1%","0%","1","0","0","0","0","0","1","0","1","0"
"*06v0s*","Eliezer Mayenda","SUN","F","347","FA","NOT 5<br/>@SUN 0 F","44.69","15%","0%","1","0","0","0","0","0","1","0","1","0"
"*06v02*","Joel Piroe","LEE","F","432","FA","","44.69","15%","0%","1","0","0","0","0","0","8","0","0","0"
"*06mx0*","Leny Yoro","MUN","D","197","RED","BRF Mon 9:00PM","44.69","18%","-4%","1","0","0","0","0","0","1","0","1","0"
"*06pib*","Manuel Ugarte","MUN","M","286","FA","BRF Mon 9:00PM","44.46","3%","-1%","1","0","0","0","0","0","7","0","0","0"
"*05tre*","Vitaly Janelt","BRF","M","275","FA","@MUN Mon 9:00PM","44.24","11%","-2%","1","0","0","0","0","0","6","0","0","0"
"*02lv9*","James Milner","BHA","M","365","FA","","43.56","1%","0%","1","0","0","0","0","0","3","0","0","0"
"*06oav*","Guido Rodriguez","WHU","M","460","FA","EVE Sat 4:00PM","43.56","0%","0%","1","0","0","0","0","0","3","0","0","0"
"*04p0d*","Dwight McNeil","EVE","M,F","330","FA","@WHU Sat 4:00PM","43.34","50%","-3%","1","0","0","0","0","0","2","0","0","0"
"*05tr8*","Christian Norgaard","ARS","M","464","FA","NEW Sat 6:30PM","43.34","7%","0%","1","0","0","0","0","0","2","0","0","0"
"*03yeg*","Tosin Adarabioyo","CHE","D","282","FA","","43.12","6%","0%","1","0","0","0","0","0","1","0","0","0"
"*070hp*","Randal Kolo Muani","TOT","M,F","272","FA","@WOL Sat 4:00PM","43.12","25%","+1%","1","0","0","0","0","0","1","0","0","0"
"*06hcm*","Callum Marshall","WHU","F","483","FA","EVE Sat 4:00PM","43.12","0%","0%","1","0","0","0","0","0","1","0","0","0"
"*05t6x*","William Osula","NEW","F","346","MOV","@ARS Sat 6:30PM","43.12","29%","+16%","1","0","0","0","0","0","1","0","0","0"
"*06442*","Zach Abbott","NOT","D","445","FA","NOT 5<br/>@SUN 0 F","42.89","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06v0u*","Ahmed Abdullahi","SUN","F","528","FA","NOT 5<br/>@SUN 0 F","42.89","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*0626q*","Simon Adingra","SUN","M,F","380","FA","NOT 5<br/>@SUN 0 F","42.89","23%","0%","0","0","0","0","0","0","0","0","0","0"
"*06r7k*","Emmanuel Agbadou","WOL","D","309","FA","TOT Sat 4:00PM","42.89","2%","0%","0","0","0","0","0","0","0","0","0","0"
"*06nvc*","Asher Agbinone","CRY","M","532","FA","@LIV Sat 4:00PM","42.89","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06cly*","Enock Agyei","BUR","F","533","FA","","42.89","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*068ys*","Naouirou Ahamada","CRY","M","534","FA","@LIV Sat 4:00PM","42.89","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03frx*","Ola Aina","NOT","D","215","SJB","NOT 5<br/>@SUN 0 F","42.89","56%","+6%","0","0","0","0","0","0","0","0","0","0"
"*05os4*","Rayan Ait-Nouri","MCI","D,M","223","FA","","42.89","83%","-5%","0","0","0","0","0","0","0","0","0","0"
"*06r5r*","Matai Akinmboni","BOU","D","538","FA","","42.89","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05ogg*","Ajibola Alese","SUN","D","541","FA","NOT 5<br/>@SUN 0 F","42.89","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06dn2*","Zeki Amdouni","BUR","F","544","FA","","42.89","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05uh0*","Joseph Anderson","SUN","D","546","FA","NOT 5<br/>@SUN 0 F","42.89","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06p4l*","Julian Araujo","BOU","D","549","FA","","42.89","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06kwh*","Benjamin Arthur","BRF","D","552","FA","@MUN Mon 9:00PM","42.89","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05ogh*","Harrison Ashby","NEW","D","553","FA","@ARS Sat 6:30PM","42.89","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06zef*","Adam Aznou","EVE","D","557","FA","@WHU Sat 4:00PM","42.89","1%","0%","0","0","0","0","0","0","0","0","0","0"
"*06xzn*","Abdoullah Ba","SUN","M","558","FA","NOT 5<br/>@SUN 0 F","42.89","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06804*","Benoit Badiashile","CHE","D","393","FA","","42.89","1%","0%","0","0","0","0","0","0","0","0","0","0"
"*062p0*","Stefan Bajcetic","LIV","M","561","FA","CRY Sat 4:00PM","42.89","1%","0%","0","0","0","0","0","0","0","0","0","0"
"*070hn*","Dilane Bakwa","NOT","M,F","396","FA","NOT 5<br/>@SUN 0 F","42.89","3%","0%","0","0","0","0","0","0","0","0","0","0"
"*06uzr*","Jaydon Banel","BUR","F","497","FA","","42.89","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06fxv*","Jean-Ricner Bellegarde","WOL","M,F","256","FA","TOT Sat 4:00PM","42.89","12%","0%","0","0","0","0","0","0","0","0","0","0"
"*0643r*","Owen Bevan","BOU","D","570","FA","","42.89","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06clx*","Jordan Beyer","BUR","D","571","FA","","42.89","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06v51*","Jaka Bijol","LEE","D","196","FA","","42.89","39%","0%","0","0","0","0","0","0","0","0","0","0"
"*04sft*","Yves Bissouma","TOT","M","414","FA","@WOL Sat 4:00PM","42.89","2%","0%","0","0","0","0","0","0","0","0","0","0"
"*05r4h*","Lamare Bogarde","AVL","D,M","374","FA","AVL 0<br/>@FUL 1","42.89","1%","+1%","0","0","0","0","0","0","0","0","0","0"
"*04qr0*","Willy Boly","NOT","D","575","FA","NOT 5<br/>@SUN 0 F","42.89","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06pru*","Aidan Borland","AVL","M","576","FA","AVL 0<br/>@FUL 1","42.89","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06y28*","Sebastiaan Bornauw","LEE","D","421","FA","","42.89","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06y26*","Olivier Boscagli","BHA","D","317","OSW","","42.89","18%","-1%","0","0","0","0","0","0","0","0","0","0"
"*06pry*","Kaden Braithwaite","MCI","D","579","FA","","42.89","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05l27*","Jarrad Branthwaite","EVE","D","338","FA","@WHU Sat 4:00PM","42.89","45%","-5%","0","0","0","0","0","0","0","0","0","0"
"*071xd*","George Brierley","BUR","M","580","FA","","42.89","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*070hc*","Brian Brobbey","SUN","F","190","KLI","NOT 5<br/>@SUN 0 F","42.89","33%","+4%","0","0","0","0","0","0","0","0","0","0"
"*06prw*","Ben Broggio","AVL","M","581","FA","AVL 0<br/>@FUL 1","42.89","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05gvx*","Armando Broja","BUR","F","313","FA","","42.89","2%","0%","0","0","0","0","0","0","0","0","0","0"
"*04rh9*","David Brooks","BOU","M","277","FA","","42.89","9%","0%","0","0","0","0","0","0","0","0","0","0"
"*067yu*","Facundo Buonanotte","LEE","M","481","FA","","42.89","2%","0%","0","0","0","0","0","0","0","0","0","0"
"*06r7l*","Bradley Burrowes","AVL","M","500","FA","AVL 0<br/>@FUL 1","42.89","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06zc3*","Jun'ai Byfield","TOT","D","498","FA","@WOL Sat 4:00PM","42.89","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03ysd*","Sam Byram","LEE","D","509","FA","","42.89","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06idv*","Elijah Campbell","EVE","D","588","FA","@WHU Sat 4:00PM","42.89","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*071xc*","Murray Campbell","BUR","D","589","FA","","42.89","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*070hb*","Jaydee Canvot","CRY","D","254","BAR","@LIV Sat 4:00PM","42.89","19%","+9%","0","0","0","0","0","0","0","0","0","0"
"*06zbt*","Rio Cardines","CRY","M","590","FA","@LIV Sat 4:00PM","42.89","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06v00*","Sam Chambers","LEE","M","596","FA","","42.89","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06ib6*","Tawanda Chirewa","WOL","M,F","501","FA","TOT Sat 4:00PM","42.89","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*070hk*","Samuel Chukwueze","FUL","M,F","239","FA","AVL 0<br/>@FUL 1","42.89","38%","+4%","0","0","0","0","0","0","0","0","0","0"
"*05g4d*","Dennis Cirkin","SUN","D","429","FA","NOT 5<br/>@SUN 0 F","42.89","1%","0%","0","0","0","0","0","0","0","0","0","0"
"*07233*","Ellis Clark","BUR","M","601","FA","","42.89","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*02t1k*","Nathaniel Clyne","CRY","D,M","403","FA","@LIV Sat 4:00PM","42.89","1%","0%","0","0","0","0","0","0","0","0","0","0"
"*02lpl*","Seamus Coleman","EVE","D","488","FA","@WHU Sat 4:00PM","42.89","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*062p5*","Levi Colwill","CHE","D","605","FA","","42.89","14%","0%","0","0","0","0","0","0","0","0","0","0"
"*06klv*","Jayden Danns","LIV","F","613","FA","CRY Sat 4:00PM","42.89","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06uzv*","Dario Essugo","CHE","M","475","FA","","42.89","1%","0%","0","0","0","0","0","0","0","0","0","0"
"*02oo1*","Ben Davies","TOT","D","425","FA","@WOL Sat 4:00PM","42.89","1%","0%","0","0","0","0","0","0","0","0","0","0"
"*05oig*","Liam Delap","CHE","F","318","FA","","42.89","42%","0%","0","0","0","0","0","0","0","0","0","0"
"*06fuh*","Hannes Delcroix","BUR","D","617","FA","","42.89","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*063y7*","Destiny Udogie","TOT","D,M","329","FA","@WOL Sat 4:00PM","42.89","16%","0%","0","0","0","0","0","0","0","0","0","0"
"*06kx1*","Justin Devenny","CRY","M,F","360","FA","@LIV Sat 4:00PM","42.89","1%","0%","0","0","0","0","0","0","0","0","0","0"
"*06y29*","Habib Diarra","SUN","M","307","FA","NOT 5<br/>@SUN 0 F","42.89","25%","+14%","0","0","0","0","0","0","0","0","0","0"
"*06fy7*","Nicolas Dominguez","NOT","M","285","FA","NOT 5<br/>@SUN 0 F","42.89","1%","0%","0","0","0","0","0","0","0","0","0","0"
"*06xzb*","Romelle Donovan","BRF","M","455","FA","@MUN Mon 9:00PM","42.89","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*062ot*","Cheick Doucoure","CRY","M","628","FA","@LIV Sat 4:00PM","42.89","1%","0%","0","0","0","0","0","0","0","0","0","0"
"*06zbp*","Max Dowman","ARS","M","416","FA","NEW Sat 6:30PM","42.89","8%","-1%","0","0","0","0","0","0","0","0","0","0"
"*06ime*","Radu Dragusin","TOT","D","391","FA","@WOL Sat 4:00PM","42.89","1%","0%","0","0","0","0","0","0","0","0","0","0"
"*06dmn*","George Earthy","WHU","M","506","FA","EVE Sat 4:00PM","42.89","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*044w8*","Marcus Edwards","BUR","M,F","280","FA","","42.89","10%","0%","0","0","0","0","0","0","0","0","0","0"
"*06c4h*","Hjalmar Ekdal","BUR","D","251","FA","","42.89","2%","0%","0","0","0","0","0","0","0","0","0","0"
"*04xjr*","Harvey Elliott","AVL","M","452","FA","AVL 0<br/>@FUL 1","42.89","8%","0%","0","0","0","0","0","0","0","0","0","0"
"*06shp*","Landon Emenalo","CHE","D,M","633","FA","","42.89","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06fso*","Wataru Endo","LIV","M","426","FA","CRY Sat 4:00PM","42.89","1%","0%","0","0","0","0","0","0","0","0","0","0"
"*06r9h*","Romain Esse","CRY","M","466","FA","@LIV Sat 4:00PM","42.89","3%","0%","0","0","0","0","0","0","0","0","0","0"
"*06p6j*","Evanilson","BOU","F","71","OSW","","42.89","97%","0%","0","0","0","0","0","0","0","0","0","0"
"*05ojf*","Fabio Carvalho","BRF","M","437","FA","@MUN Mon 9:00PM","42.89","4%","0%","0","0","0","0","0","0","0","0","0","0"
"*068ym*","Enzo Fernandez","CHE","M","19","NOAD","","42.89","100%","0%","0","0","0","0","0","0","0","0","0","0"
"*05opl*","Wesley Fofana","CHE","D","224","KLI","","42.89","42%","-1%","0","0","0","0","0","0","0","0","0","0"
"*06c4o*","Lyle Foster","BUR","M,F","276","FA","","42.89","7%","0%","0","0","0","0","0","0","0","0","0","0"
"*064op*","Tyler Fredricson","MUN","D","511","FA","BRF Mon 9:00PM","42.89","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06o2t*","Niclas Fullkrug","WHU","F","385","FA","EVE Sat 4:00PM","42.89","13%","0%","0","0","0","0","0","0","0","0","0","0"
"*045c8*","Gabriel Jesus","ARS","F","381","FA","NEW Sat 6:30PM","42.89","11%","-1%","0","0","0","0","0","0","0","0","0","0"
"*06r9v*","Andres Garcia","AVL","D","470","FA","AVL 0<br/>@FUL 1","42.89","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06l4i*","Tyrique George","EVE","F","444","FA","@WHU Sat 4:00PM","42.89","2%","0%","0","0","0","0","0","0","0","0","0","0"
"*064a0*","Wilfried Gnonto","LEE","F","394","FA","","42.89","13%","0%","0","0","0","0","0","0","0","0","0","0"
"*03r93*","Joseph Gomez","LIV","D","353","FA","CRY Sat 4:00PM","42.89","2%","0%","0","0","0","0","0","0","0","0","0","0"
"*06fwo*","Enso Gonzalez","WOL","F","656","FA","TOT Sat 4:00PM","42.89","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05uhl*","Kaide Gordon","LIV","F","658","FA","CRY Sat 4:00PM","42.89","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05y7c*","Archie Gray","TOT","D,M","349","LHO","@WOL Sat 4:00PM","42.89","6%","-2%","0","0","0","0","0","0","0","0","0","0"
"*06v03*","Harry Gray","LEE","F","661","FA","","42.89","1%","0%","0","0","0","0","0","0","0","0","0","0"
"*02lm7*","Jack Grealish","EVE","M","167","FA","@WHU Sat 4:00PM","42.89","34%","0%","0","0","0","0","0","0","0","0","0","0"
"*06p5s*","Brajan Gruda","BHA","M","302","FA","","42.89","13%","0%","0","0","0","0","0","0","0","0","0","0"
"*06v01*","Ilia Gruev","LEE","M","323","FA","","42.89","1%","0%","0","0","0","0","0","0","0","0","0","0"
"*06phr*","Gustavo Nunes","BRF","F","778","FA","@MUN Mon 9:00PM","42.89","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06ex4*","Josko Gvardiol","MCI","D","185","FA","","42.89","43%","-2%","0","0","0","0","0","0","0","0","0","0"
"*05y9n*","Lewis Hall","NEW","D","89","PMP","@ARS Sat 6:30PM","42.89","87%","-4%","0","0","0","0","0","0","0","0","0","0"
"*06qvv*","Malachi Hardy","TOT","D","671","FA","@WOL Sat 4:00PM","42.89","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06zbq*","Andre Harriman-Annous","ARS","F","672","FA","NEW Sat 6:30PM","42.89","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06kji*","Ollie Harrison","CHE","M","677","FA","","42.89","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06zqq*","Jorrel Hato","CHE","D","343","RED","","42.89","8%","0%","0","0","0","0","0","0","0","0","0","0"
"*05o6h*","Kai Havertz","ARS","M,F","379","BAR","NEW Sat 6:30PM","42.89","82%","+2%","0","0","0","0","0","0","0","0","0","0"
"*06kqy*","Ayden Heaven","MUN","D","337","FA","BRF Mon 9:00PM","42.89","6%","+4%","0","0","0","0","0","0","0","0","0","0"
"*05tqz*","Rico Henry","BRF","D","260","FA","@MUN Mon 9:00PM","42.89","2%","0%","0","0","0","0","0","0","0","0","0","0"
"*06nbw*","Jaden Heskey","MCI","F","685","FA","","42.89","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06nlc*","Reigan Heskey","MCI","F","686","FA","","42.89","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*062og*","Aaron Hickey","BRF","D","373","FA","@MUN Mon 9:00PM","42.89","1%","0%","0","0","0","0","0","0","0","0","0","0"
"*070hq*","Piero Hincapie","ARS","D","155","NIM","NEW Sat 6:30PM","42.89","58%","+12%","0","0","0","0","0","0","0","0","0","0"
"*067ys*","Jack Hinshelwood","BHA","D,M","241","FA","","42.89","43%","0%","0","0","0","0","0","0","0","0","0","0"
"*05x12*","Leo Fuhr Hjelde","SUN","D","688","FA","NOT 5<br/>@SUN 0 F","42.89","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06s7s*","Harry Howell","BHA","M,F","458","FA","","42.89","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04f6o*","Will Hughes","CRY","M","305","FA","@LIV Sat 4:00PM","42.89","1%","0%","0","0","0","0","0","0","0","0","0","0"
"*066sh*","Bashir Humphreys","BUR","D,M","289","FA","","42.89","2%","0%","0","0","0","0","0","0","0","0","0","0"
"*05ubv*","Omari Hutchinson","NOT","M,F","180","NOAD","NOT 5<br/>@SUN 0 F","42.89","49%","+10%","0","0","0","0","0","0","0","0","0","0"
