"ID","Player","Team","Position","RkOv","Status","Opponent","Score","Ros","+/-","GP","G","KP","SOT","TkW","DPt2","AP","CoSF","AER","CSD"
"*070fa*","Xavi Simons","TOT","M,F","151","OSW","@WOL Sat 4:00PM","54.45","78%","+10%","1","0","0","0","0","0","10","1","2","0"
"*04abn*","Harvey Barnes","NEW","M,F","175","FA","@ARS Sat 6:30PM","54.14","68%","-2%","1","0","0","1","0","0","17","0","0","0"
"*06y27*","Loum Tchaouna","BUR","M,F","334","FA","","54.04","6%","0%","1","0","0","0","1","0","12","0","1","0"
"*046c5*","Jarrod Bowen","WHU","M,F","23","RED","EVE Sat 4:00PM","53.86","100%","0%","1","0","0","0","0","0","13","2","0","0"
"*06v07*","Rayan Cherki","MCI","M","49","LHO","","53.81","100%","0%","1","0","1","0","0","0","11","1","0","0"
"*06jgi*","Daniel Munoz","CRY","D,M","161","RED","@LIV Sat 4:00PM","53.58","99%","0%","1","0","0","0","1","0","18","0","0","0"
"*06mgp*","Luis Guilherme","WHU","M,F","459","FA","EVE Sat 4:00PM","53.49","0%","0%","1","0","0","0","1","0","7","1","0","0"
"*068yt*","Sasa Lukic","FUL","M","242","FA","AVL 0<br/>@FUL 1","53.44","9%","+2%","1","0","1","0","1","0","5","0","0","0"
"*05w7t*","Pape Sarr","TOT","M","216","FA","@WOL Sat 4:00PM","53.35","18%","-2%","1","0","0","0","0","0","7","0","3","0"
"*04io4*","Richarlison","TOT","M,F","93","FA","@WOL Sat 4:00PM","53.28","76%","-1%","1","0","0","0","1","0","6","1","0","0"
"*03r8x*","Callum Wilson","WHU","F","252","FA","EVE Sat 4:00PM","53.21","13%","0%","1","0","0","0","0","0","4","1","2","0"
"*0700t*","Omar Alderete","SUN","D","96","NOAD","NOT 5<br/>@SUN 0 F","53.17","73%","0%","1","0","0","0","1","1","16","0","3","0"
"*06mx0*","Leny Yoro","MUN","D","197","RED","BRF Mon 9:00PM","53.05","18%","-4%","1","0","0","0","0","0","22","0","1","0"
"*0647t*","Lucas Paqueta","WHU","M,F","130","FA","EVE Sat 4:00PM","52.99","34%","0%","1","0","0","0","0","3","37","4","0","0"
"*06195*","Tyler Dibling","EVE","M,F","411","FA","@WHU Sat 4:00PM","52.98","2%","0%","1","0","1","0","0","0","7","1","0","0"
"*068n8*","Noni Madueke","ARS","M,F","230","FA","NEW Sat 6:30PM","52.96","73%","-4%","1","0","0","0","0","0","11","1","1","0"
"*056iy*","Pedro Neto","CHE","M,F","84","FA","","52.96","99%","0%","1","0","0","0","0","0","11","1","1","0"
"*05r9b*","Martin Odegaard","ARS","M","225","LHO","NEW Sat 6:30PM","52.86","97%","+2%","1","0","1","0","0","0","17","0","0","0"
"*06zna*","Dan Ndoye","NOT","M,F","255","FA","NOT 5<br/>@SUN 0 F","52.7","19%","0%","1","0","1","0","0","0","8","0","1","0"
"*05w9i*","Marc Cucurella","CHE","D","88","PMP","","52.47","99%","0%","1","0","2","0","0","1","11","0","2","0"
"*0687c*","Carlos Alcaraz","EVE","M","363","FA","@WHU Sat 4:00PM","52.17","24%","0%","1","0","0","0","0","0","26","0","0","0"
"*04f6o*","Will Hughes","CRY","M","305","FA","@LIV Sat 4:00PM","52.13","1%","0%","1","0","0","0","0","0","7","1","1","0"
"*061vp*","Brenden Aaronson","LEE","M,F","68","W_W","","51.76","74%","0%","1","0","0","0","1","0","1","0","1","0"
"*061y6*","Ryan Yates","NOT","M","383","FA","NOT 5<br/>@SUN 0 F","51.71","1%","0%","1","0","0","0","0","0","5","1","1","0"
"*052h5*","Gabriel Martinelli","ARS","M,F","298","FA","NEW Sat 6:30PM","51.65","49%","-8%","1","0","0","1","0","0","5","0","0","0"
"*06o2t*","Niclas Fullkrug","WHU","F","385","FA","EVE Sat 4:00PM","51.46","13%","0%","1","0","1","0","0","0","2","0","1","0"
"*070hp*","Randal Kolo Muani","TOT","M,F","272","FA","@WOL Sat 4:00PM","51.33","25%","+1%","1","0","0","0","0","1","9","2","2","0"
"*067ys*","Jack Hinshelwood","BHA","D,M","241","FA","","51.09","43%","0%","1","0","0","0","1","0","6","0","0","0"
"*06eo0*","Lesley Ugochukwu","BUR","M","186","FA","","51.09","6%","0%","1","0","0","0","1","0","6","0","0","0"
"*066sd*","Myles Lewis-Skelly","ARS","D,M","369","FA","NEW Sat 6:30PM","51.07","26%","-9%","1","0","0","0","1","1","20","1","0","0"
"*060wh*","Alejandro Garnacho","CHE","M,F","228","FA","","51.05","37%","-3%","1","0","0","0","0","0","10","1","0","0"
"*05akv*","Tyrick Mitchell","CRY","D,M","131","MOV","@LIV Sat 4:00PM","51.05","95%","+2%","1","0","0","0","0","0","10","1","0","0"
"*06rpm*","Mateus Mane","WOL","M,F","199","FA","TOT Sat 4:00PM","51.03","23%","-1%","1","0","0","1","0","0","2","0","0","0"
"*05gcs*","Sander Berge","FUL","M","152","W_W","AVL 0<br/>@FUL 1","50.93","17%","+2%","1","0","0","0","0","0","20","0","0","0"
"*06v51*","Jaka Bijol","LEE","D","196","FA","","50.93","39%","0%","1","0","0","0","0","0","20","0","0","0"
"*06rlj*","Patrick Dorgu","MUN","D,M","118","FA","BRF Mon 9:00PM","50.89","66%","-1%","1","0","0","0","0","0","1","1","1","0"
"*05t6y*","Hannibal Mejbri","BUR","M","296","FA","","50.87","3%","0%","1","0","0","0","0","1","15","2","1","0"
"*06clt*","Justin Kluivert","BOU","M,F","312","FA","","50.84","32%","0%","1","0","0","0","0","0","9","1","0","0"
"*05gvx*","Armando Broja","BUR","F","313","FA","","50.81","2%","0%","1","0","0","0","0","0","3","0","2","0"
"*06fhy*","Wilson Odobert","TOT","M,F","261","FA","@WOL Sat 4:00PM","50.77","5%","0%","1","0","0","0","0","0","11","0","1","0"
"*061vk*","Jaidon Anthony","BUR","M,F","47","RED","","50.63","88%","-1%","1","0","0","0","0","0","8","1","0","0"
"*06rf9*","Omar Marmoush","MCI","M,F","351","FA","","50.62","68%","-4%","1","0","0","1","0","0","0","0","0","0"
"*05748*","Ismaila Sarr","CRY","M,F","137","OSW","@LIV Sat 4:00PM","50.38","91%","-1%","1","0","1","0","0","0","5","0","0","0"
"*06zce*","Jhon Arias","WOL","M,F","265","FA","TOT Sat 4:00PM","50.08","12%","0%","1","0","0","0","0","1","30","1","0","0"
"*0703h*","Arnaud Kalimuendo","NOT","F","453","FA","NOT 5<br/>@SUN 0 F","50.06","0%","0%","1","0","0","0","1","0","1","0","0","0"
"*06zbz*","Hugo Ekitike","LIV","F","51","FA","CRY Sat 4:00PM","49.73","55%","-40%","1","0","0","0","0","0","6","0","1","0"
"*06v0g*","Trai Hume","SUN","D,M","66","W_W","NOT 5<br/>@SUN 0 F","49.62","67%","+8%","1","0","1","0","1","1","3","0","1","0"
"*05r4h*","Lamare Bogarde","AVL","D,M","374","FA","AVL 0<br/>@FUL 1","49.6","1%","+1%","1","0","0","0","0","0","3","1","0","0"
"*063hu*","Amadou Onana","AVL","M","156","W_W","AVL 0<br/>@FUL 1","49.6","24%","+2%","1","0","0","0","0","0","3","1","0","0"
"*070hh*","Christantus Uche","CRY","M","428","FA","@LIV Sat 4:00PM","49.6","0%","0%","1","0","0","0","0","0","3","1","0","0"
"*04gw7*","Jadon Sancho","AVL","M,F","328","FA","AVL 0<br/>@FUL 1","49.55","7%","-1%","1","0","1","0","0","0","1","0","0","0"
"*03sbh*","Enes Unal","BOU","F","427","FA","","49.39","1%","0%","1","0","0","0","0","0","2","1","0","0"
"*02lpf*","Ross Barkley","AVL","M","293","RED","AVL 0<br/>@FUL 1","49.32","12%","-5%","1","0","0","0","0","0","4","0","1","0"
"*06ib6*","Tawanda Chirewa","WOL","M,F","501","FA","TOT Sat 4:00PM","49.18","0%","0%","1","0","0","0","0","0","1","1","0","0"
"*06y9z*","Martin Zubimendi","ARS","M","73","MOV","NEW Sat 6:30PM","48.99","92%","0%","1","0","1","0","0","1","23","0","0","0"
"*03xrs*","Axel Tuanzebe","BUR","D","361","FA","","48.97","1%","0%","1","0","0","0","0","1","27","0","1","0"
"*06zqk*","David Moller Wolfe","WOL","D,M","378","FA","TOT Sat 4:00PM","48.83","1%","0%","1","0","1","0","0","1","14","0","1","0"
"*070hd*","Tolu Arokodare","WOL","F","179","FA","TOT Sat 4:00PM","48.49","7%","-1%","1","0","0","0","0","0","0","0","1","0"
"*05raa*","Hugo Bueno","WOL","D,M","112","KLI","TOT Sat 4:00PM","48.03","56%","-3%","1","0","0","0","0","0","6","0","0","0"
"*06dwm*","Jacob Bruun Larsen","BUR","M,F","358","FA","","47.82","2%","0%","1","0","0","0","0","0","5","0","0","0"
"*05uhs*","James Mcatee","NOT","M","438","FA","NOT 5<br/>@SUN 0 F","47.82","2%","0%","1","0","0","0","0","0","5","0","0","0"
"*03gu5*","Andrew Robertson","LIV","D","236","FA","CRY Sat 4:00PM","47.82","22%","-1%","1","0","0","0","0","0","5","0","0","0"
"*06xza*","Eli Kroupi","BOU","M,F","142","FA","","47.61","68%","+1%","1","0","0","0","0","0","4","0","0","0"
"*04p0d*","Dwight McNeil","EVE","M,F","330","FA","@WHU Sat 4:00PM","47.61","50%","-3%","1","0","0","0","0","0","4","0","0","0"
"*066r9*","Ehor Yarmolyuk","BRF","M","211","FA","@MUN Mon 9:00PM","47.61","10%","+1%","1","0","0","0","0","0","4","0","0","0"
"*05tqz*","Rico Henry","BRF","D","260","FA","@MUN Mon 9:00PM","47.41","2%","0%","1","0","0","0","0","0","3","0","0","0"
"*062p3*","Keane Lewis-Potter","BRF","D,M,F","191","FA","@MUN Mon 9:00PM","47.41","37%","+14%","1","0","0","0","0","0","3","0","0","0"
"*06fwi*","Carlos Baleba","BHA","M","327","FA","","47.2","16%","0%","1","0","0","0","0","0","2","0","0","0"
"*070ho*","Lutsharel Geertruida","SUN","D,M","270","FA","NOT 5<br/>@SUN 0 F","47.2","1%","0%","1","0","0","0","0","0","2","0","0","0"
"*04ge8*","Reiss Nelson","BRF","M,F","436","FA","@MUN Mon 9:00PM","47.2","9%","0%","1","0","0","0","0","0","2","0","0","0"
"*04tig*","Fabian Schar","NEW","D","231","FA","@ARS Sat 6:30PM","47.2","29%","-1%","1","0","0","0","0","0","2","0","0","0"
"*02yl5*","John Stones","MCI","D","400","FA","","47.2","4%","0%","1","0","0","0","0","0","2","0","0","0"
"*06rm8*","Mathys Tel","TOT","M,F","204","NOAD","@WOL Sat 4:00PM","47.2","49%","-1%","1","0","0","0","0","0","2","0","0","0"
"*06cms*","Sandro Tonali","NEW","M","135","PMP","@ARS Sat 6:30PM","47.2","75%","+1%","1","0","0","0","0","0","2","0","0","0"
"*06fvn*","Beto","EVE","F","126","NOAD","@WHU Sat 4:00PM","46.99","64%","+1%","1","0","0","0","0","0","1","0","0","0"
"*06kx1*","Justin Devenny","CRY","M,F","360","FA","@LIV Sat 4:00PM","46.99","1%","0%","1","0","0","0","0","0","1","0","0","0"
"*04mdn*","Anthony Gordon","NEW","M,F","105","KLI","@ARS Sat 6:30PM","46.99","98%","-1%","1","0","0","0","0","0","1","0","0","0"
"*06p5s*","Brajan Gruda","BHA","M","302","FA","","46.99","13%","0%","1","0","0","0","0","0","1","0","0","0"
"*062pl*","Lisandro Martinez","MUN","D","315","FA","BRF Mon 9:00PM","46.99","7%","-5%","1","0","0","0","0","0","1","0","0","0"
"*05gcp*","Tomas Soucek","WHU","M","173","NIM","EVE Sat 4:00PM","46.99","41%","+1%","1","0","0","0","0","0","1","0","0","0"
"*05udw*","Romaine Mundle","SUN","M,F","405","FA","NOT 5<br/>@SUN 0 F","46.88","0%","0%","1","0","0","0","0","1","4","2","0","0"
"*06442*","Zach Abbott","NOT","D","445","FA","NOT 5<br/>@SUN 0 F","46.78","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06v0u*","Ahmed Abdullahi","SUN","F","528","FA","NOT 5<br/>@SUN 0 F","46.78","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06kwp*","Josh Acheampong","CHE","D","311","FA","","46.78","4%","0%","0","0","0","0","0","0","0","0","0","0"
"*03yeg*","Tosin Adarabioyo","CHE","D","282","FA","","46.78","6%","0%","0","0","0","0","0","0","0","0","0","0"
"*0626q*","Simon Adingra","SUN","M,F","380","FA","NOT 5<br/>@SUN 0 F","46.78","23%","0%","0","0","0","0","0","0","0","0","0","0"
"*06nvc*","Asher Agbinone","CRY","M","532","FA","@LIV Sat 4:00PM","46.78","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06cly*","Enock Agyei","BUR","F","533","FA","","46.78","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*068ys*","Naouirou Ahamada","CRY","M","534","FA","@LIV Sat 4:00PM","46.78","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03frx*","Ola Aina","NOT","D","215","SJB","NOT 5<br/>@SUN 0 F","46.78","56%","+6%","0","0","0","0","0","0","0","0","0","0"
"*05os4*","Rayan Ait-Nouri","MCI","D,M","223","FA","","46.78","83%","-5%","0","0","0","0","0","0","0","0","0","0"
"*05uel*","Kristoffer Ajer","BRF","D","222","FA","@MUN Mon 9:00PM","46.78","6%","-1%","0","0","0","0","0","0","0","0","0","0"
"*02y6o*","Nathan Ake","MCI","D","339","FA","","46.78","3%","0%","0","0","0","0","0","0","0","0","0","0"
"*06zc7*","Yusuf Akhamrich","TOT","F","537","FA","@WOL Sat 4:00PM","46.78","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06r5r*","Matai Akinmboni","BOU","D","538","FA","","46.78","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05ogg*","Ajibola Alese","SUN","D","541","FA","NOT 5<br/>@SUN 0 F","46.78","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06dn2*","Zeki Amdouni","BUR","F","544","FA","","46.78","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06ewp*","Samuel Amissah","FUL","D","545","FA","AVL 0<br/>@FUL 1","46.78","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05uh0*","Joseph Anderson","SUN","D","546","FA","NOT 5<br/>@SUN 0 F","46.78","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*068a0*","Andrey Santos","CHE","M","306","FA","","46.78","3%","-1%","0","0","0","0","0","0","0","0","0","0"
"*06p4l*","Julian Araujo","BOU","D","549","FA","","46.78","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06kwh*","Benjamin Arthur","BRF","D","552","FA","@MUN Mon 9:00PM","46.78","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05ogh*","Harrison Ashby","NEW","D","553","FA","@ARS Sat 6:30PM","46.78","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04rzl*","Taiwo Awoniyi","NOT","F","390","FA","NOT 5<br/>@SUN 0 F","46.78","1%","0%","0","0","0","0","0","0","0","0","0","0"
"*06zef*","Adam Aznou","EVE","D","557","FA","@WHU Sat 4:00PM","46.78","1%","0%","0","0","0","0","0","0","0","0","0","0"
"*06xzn*","Abdoullah Ba","SUN","M","558","FA","NOT 5<br/>@SUN 0 F","46.78","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06804*","Benoit Badiashile","CHE","D","393","FA","","46.78","1%","0%","0","0","0","0","0","0","0","0","0","0"
"*062p0*","Stefan Bajcetic","LIV","M","561","FA","CRY Sat 4:00PM","46.78","1%","0%","0","0","0","0","0","0","0","0","0","0"
"*070hn*","Dilane Bakwa","NOT","M,F","396","FA","NOT 5<br/>@SUN 0 F","46.78","3%","0%","0","0","0","0","0","0","0","0","0","0"
"*06uzr*","Jaydon Banel","BUR","F","497","FA","","46.78","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03dxr*","Ashley Barnes","BUR","F","454","FA","","46.78","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*0643r*","Owen Bevan","BOU","D","570","FA","","46.78","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06clx*","Jordan Beyer","BUR","D","571","FA","","46.78","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04sft*","Yves Bissouma","TOT","M","414","FA","@WOL Sat 4:00PM","46.78","2%","0%","0","0","0","0","0","0","0","0","0","0"
"*072c1*","Zyan Blake","NOT","F","573","FA","NOT 5<br/>@SUN 0 F","46.78","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05ye7*","Oscar Bobb","FUL","M,F","295","FA","AVL 0<br/>@FUL 1","46.78","29%","-6%","0","0","0","0","0","0","0","0","0","0"
"*04qr0*","Willy Boly","NOT","D","575","FA","NOT 5<br/>@SUN 0 F","46.78","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06pru*","Aidan Borland","AVL","M","576","FA","AVL 0<br/>@FUL 1","46.78","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06y28*","Sebastiaan Bornauw","LEE","D","421","FA","","46.78","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06y26*","Olivier Boscagli","BHA","D","317","OSW","","46.78","18%","-1%","0","0","0","0","0","0","0","0","0","0"
"*062a9*","Sven Botman","NEW","D","166","SJB","@ARS Sat 6:30PM","46.78","34%","+3%","0","0","0","0","0","0","0","0","0","0"
"*05uhj*","Conor Bradley","LIV","D","310","FA","CRY Sat 4:00PM","46.78","21%","0%","0","0","0","0","0","0","0","0","0","0"
"*06pry*","Kaden Braithwaite","MCI","D","579","FA","","46.78","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05l27*","Jarrad Branthwaite","EVE","D","338","FA","@WHU Sat 4:00PM","46.78","45%","-5%","0","0","0","0","0","0","0","0","0","0"
"*071xd*","George Brierley","BUR","M","580","FA","","46.78","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06prw*","Ben Broggio","AVL","M","581","FA","AVL 0<br/>@FUL 1","46.78","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06fwx*","Santiago Bueno","WOL","D","178","FA","TOT Sat 4:00PM","46.78","7%","+2%","0","0","0","0","0","0","0","0","0","0"
"*067yu*","Facundo Buonanotte","LEE","M","481","FA","","46.78","2%","0%","0","0","0","0","0","0","0","0","0","0"
"*06r7l*","Bradley Burrowes","AVL","M","500","FA","AVL 0<br/>@FUL 1","46.78","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06zc3*","Jun'ai Byfield","TOT","D","498","FA","@WOL Sat 4:00PM","46.78","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03ysd*","Sam Byram","LEE","D","509","FA","","46.78","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*0328q*","Tom Cairney","FUL","M","362","FA","AVL 0<br/>@FUL 1","46.78","1%","0%","0","0","0","0","0","0","0","0","0","0"
"*06idv*","Elijah Campbell","EVE","D","588","FA","@WHU Sat 4:00PM","46.78","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*071xc*","Murray Campbell","BUR","D","589","FA","","46.78","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*070hb*","Jaydee Canvot","CRY","D","254","BAR","@LIV Sat 4:00PM","46.78","19%","+9%","0","0","0","0","0","0","0","0","0","0"
"*06zbt*","Rio Cardines","CRY","M","590","FA","@LIV Sat 4:00PM","46.78","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05o4c*","Timothy Castagne","FUL","D,M","259","FA","AVL 0<br/>@FUL 1","46.78","18%","+13%","1","0","0","0","0","0","0","0","0","0"
"*06v00*","Sam Chambers","LEE","M","596","FA","","46.78","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06phw*","Federico Chiesa","LIV","F","397","FA","CRY Sat 4:00PM","46.78","5%","0%","0","0","0","0","0","0","0","0","0","0"
"*061ve*","Ryan Christie","BOU","M","240","NOAD","","46.78","32%","0%","0","0","0","0","0","0","0","0","0","0"
"*05g4d*","Dennis Cirkin","SUN","D","429","FA","NOT 5<br/>@SUN 0 F","46.78","1%","0%","0","0","0","0","0","0","0","0","0","0"
"*07233*","Ellis Clark","BUR","M","601","FA","","46.78","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*02t1k*","Nathaniel Clyne","CRY","D,M","403","FA","@LIV Sat 4:00PM","46.78","1%","0%","0","0","0","0","0","0","0","0","0","0"
"*02lpl*","Seamus Coleman","EVE","D","488","FA","@WHU Sat 4:00PM","46.78","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*062p5*","Levi Colwill","CHE","D","605","FA","","46.78","14%","0%","0","0","0","0","0","0","0","0","0","0"
"*06uyd*","Diego Coppola","BHA","D","434","FA","","46.78","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06nyw*","Jorge Cuenca","FUL","D","354","FA","AVL 0<br/>@FUL 1","46.78","1%","0%","0","0","0","0","0","0","0","0","0","0"
"*06klv*","Jayden Danns","LIV","F","613","FA","CRY Sat 4:00PM","46.78","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06uzv*","Dario Essugo","CHE","M","475","FA","","46.78","1%","0%","0","0","0","0","0","0","0","0","0","0"
"*048xg*","Josh Dasilva","BRF","M","614","FA","@MUN Mon 9:00PM","46.78","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*02oo1*","Ben Davies","TOT","D","425","FA","@WOL Sat 4:00PM","46.78","1%","0%","0","0","0","0","0","0","0","0","0","0"
"*06fuh*","Hannes Delcroix","BUR","D","617","FA","","46.78","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06y29*","Habib Diarra","SUN","M","307","FA","NOT 5<br/>@SUN 0 F","46.78","25%","+14%","0","0","0","0","0","0","0","0","0","0"
"*04qos*","Issa Diop","FUL","D","388","FA","AVL 0<br/>@FUL 1","46.78","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*066nn*","Ben Doak","BOU","F","457","FA","","46.78","1%","0%","0","0","0","0","0","0","0","0","0","0"
"*02m11*","Matt Doherty","WOL","D,M","409","FA","TOT Sat 4:00PM","46.78","1%","0%","0","0","0","0","0","0","0","0","0","0"
"*06xzb*","Romelle Donovan","BRF","M","455","FA","@MUN Mon 9:00PM","46.78","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*062ot*","Cheick Doucoure","CRY","M","628","FA","@LIV Sat 4:00PM","46.78","1%","0%","0","0","0","0","0","0","0","0","0","0"
"*04spp*","Douglas Luiz","AVL","M","273","FA","AVL 0<br/>@FUL 1","46.78","17%","-7%","0","0","0","0","0","0","0","0","0","0"
"*06zbp*","Max Dowman","ARS","M","416","FA","NEW Sat 6:30PM","46.78","8%","-1%","0","0","0","0","0","0","0","0","0","0"
"*06ime*","Radu Dragusin","TOT","D","391","FA","@WOL Sat 4:00PM","46.78","1%","0%","0","0","0","0","0","0","0","0","0","0"
"*06dmn*","George Earthy","WHU","M","506","FA","EVE Sat 4:00PM","46.78","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*044w8*","Marcus Edwards","BUR","M,F","280","FA","","46.78","10%","0%","0","0","0","0","0","0","0","0","0","0"
"*06c4h*","Hjalmar Ekdal","BUR","D","251","FA","","46.78","2%","0%","0","0","0","0","0","0","0","0","0","0"
"*04xjr*","Harvey Elliott","AVL","M","452","FA","AVL 0<br/>@FUL 1","46.78","8%","0%","0","0","0","0","0","0","0","0","0","0"
"*06shp*","Landon Emenalo","CHE","D,M","633","FA","","46.78","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06fso*","Wataru Endo","LIV","M","426","FA","CRY Sat 4:00PM","46.78","1%","0%","0","0","0","0","0","0","0","0","0","0"
"*06r9h*","Romain Esse","CRY","M","466","FA","@LIV Sat 4:00PM","46.78","3%","0%","0","0","0","0","0","0","0","0","0","0"
"*05ojf*","Fabio Carvalho","BRF","M","437","FA","@MUN Mon 9:00PM","46.78","4%","0%","0","0","0","0","0","0","0","0","0","0"
"*06v12*","Fer Lopez","WOL","F","433","FA","TOT Sat 4:00PM","46.78","4%","0%","0","0","0","0","0","0","0","0","0","0"
"*072cf*","Keyrol Figueroa","LIV","F","641","FA","CRY Sat 4:00PM","46.78","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06mul*","Jack Fletcher","MUN","M","448","FA","BRF Mon 9:00PM","46.78","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*064op*","Tyler Fredricson","MUN","D","511","FA","BRF Mon 9:00PM","46.78","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06v05*","Jeremie Frimpong","LIV","D,M","292","FA","CRY Sat 4:00PM","46.78","90%","-1%","0","0","0","0","0","0","0","0","0","0"
"*045c8*","Gabriel Jesus","ARS","F","381","FA","NEW Sat 6:30PM","46.78","11%","-1%","0","0","0","0","0","0","0","0","0","0"
"*05nzu*","Gabriel Magalhaes","ARS","D","48","LHO","NEW Sat 6:30PM","46.78","100%","0%","0","0","0","0","0","0","0","0","0","0"
"*06r9v*","Andres Garcia","AVL","D","470","FA","AVL 0<br/>@FUL 1","46.78","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06l4i*","Tyrique George","EVE","F","444","FA","@WHU Sat 4:00PM","46.78","2%","0%","0","0","0","0","0","0","0","0","0","0"
"*06y9n*","Jamie Gittens","CHE","M,F","377","FA","","46.78","24%","0%","0","0","0","0","0","0","0","0","0","0"
"*06zcc*","Airidas Golambeckis","WHU","D","655","FA","EVE Sat 4:00PM","46.78","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06fwo*","Enso Gonzalez","WOL","F","656","FA","TOT Sat 4:00PM","46.78","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05uhl*","Kaide Gordon","LIV","F","658","FA","CRY Sat 4:00PM","46.78","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06v03*","Harry Gray","LEE","F","661","FA","","46.78","1%","0%","0","0","0","0","0","0","0","0","0","0"
"*06zwj*","Evann Guessand","CRY","M,F","290","FA","@LIV Sat 4:00PM","46.78","7%","-1%","0","0","0","0","0","0","0","0","0","0"
"*03rxa*","Idrissa Gueye","EVE","M","193","RED","@WHU Sat 4:00PM","46.78","30%","+8%","0","0","0","0","0","0","0","0","0","0"
"*06mnm*","Marc Guiu","CHE","F","447","FA","","46.78","3%","0%","0","0","0","0","0","0","0","0","0","0"
"*06phr*","Gustavo Nunes","BRF","F","778","FA","@MUN Mon 9:00PM","46.78","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*072dz*","Ben Hammond","NOT","D","669","FA","NOT 5<br/>@SUN 0 F","46.78","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06qvv*","Malachi Hardy","TOT","D","671","FA","@WOL Sat 4:00PM","46.78","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06zbq*","Andre Harriman-Annous","ARS","F","672","FA","NEW Sat 6:30PM","46.78","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04spq*","Jack Harrison","LEE","M,F","420","FA","","46.78","3%","0%","0","0","0","0","0","0","0","0","0","0"
"*06kji*","Ollie Harrison","CHE","M","677","FA","","46.78","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06zqq*","Jorrel Hato","CHE","D","343","RED","","46.78","8%","0%","0","0","0","0","0","0","0","0","0","0"
"*05o6h*","Kai Havertz","ARS","M,F","379","BAR","NEW Sat 6:30PM","46.78","82%","+2%","0","0","0","0","0","0","0","0","0","0"
"*06kqy*","Ayden Heaven","MUN","D","337","FA","BRF Mon 9:00PM","46.78","6%","+4%","0","0","0","0","0","0","0","0","0","0"
"*06zvn*","George Hemmings","AVL","M","482","FA","AVL 0<br/>@FUL 1","46.78","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06nbw*","Jaden Heskey","MCI","F","685","FA","","46.78","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06nlc*","Reigan Heskey","MCI","F","686","FA","","46.78","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*061vb*","James Hill","BOU","D","144","BAR","","46.78","71%","0%","0","0","0","0","0","0","0","0","0","0"
